x,y,z,distance,label
-46,-42,-17,2.236067977,0
-44,-42,-16,1,0
-44,-42,-15,1.732050808,0
-45,-41,-16,1.414213562,0
-45,-42,-17,1,0
-45,-42,-18,1.414213562,0
-45,-41,-17,2.449489743,0
-46,-43,-16,1.414213562,0
-45,-42,-16,1,0
-46,-42,-16,0,0
-46,-42,-16,0,0
-46,-42,-16,1.414213562,0
-45,-42,-15,0,0
-45,-42,-15,2,0
-45,-42,-17,1.414213562,0
-46,-42,-18,1.414213562,0
-45,-42,-17,2,0
-47,-42,-17,1.414213562,0
-46,-41,-17,1.732050808,0
-45,-42,-16,1,0
-44,-42,-16,1,0
-44,-42,-17,1.414213562,0
-45,-42,-16,2,0
-43,-42,-16,2.236067977,0
-45,-42,-17,1,0
-46,-42,-17,1,0
-46,-41,-17,1,0
-46,-42,-17,1,0
-46,-42,-16,1.414213562,0
-45,-42,-17,0,0
-45,-42,-17,1,0
-46,-42,-17,1,0
-45,-42,-17,0,0
-45,-42,-17,1.414213562,0
-46,-42,-16,0,0
-46,-42,-16,0,0
-46,-42,-16,0,0
-46,-42,-16,0,0
-46,-42,-16,1,0
-45,-42,-16,1,0
-46,-42,-16,0,0
-46,-42,-16,1,0
-45,-42,-16,1.414213562,0
-46,-42,-15,0,0
-46,-42,-15,1,0
-46,-42,-14,1,0
-46,-42,-13,1,0
-47,-42,-13,1.732050808,0
-46,-41,-12,1,0
-47,-41,-12,1.414213562,0
-47,-42,-13,1,0
-46,-42,-13,1,0
-47,-42,-13,1.414213562,0
-47,-41,-12,0,0
-47,-41,-12,1.414213562,0
-46,-41,-11,1.732050808,0
-47,-42,-12,1.414213562,0
-47,-41,-13,2.449489743,0
-48,-42,-15,1.414213562,0
-47,-42,-16,1,0
-47,-41,-16,2.236067977,0
-47,-42,-14,1.732050808,0
-46,-41,-15,0,0
-46,-41,-15,1.414213562,0
-47,-42,-15,1.414213562,0
-47,-41,-14,1.732050808,0
-46,-42,-15,1,0
-46,-41,-15,1.414213562,0
-47,-41,-14,1.414213562,0
-47,-42,-15,1,0
-47,-41,-15,1.414213562,0
-46,-41,-14,1.414213562,0
-47,-41,-15,0,0
-47,-41,-15,1,0
-47,-41,-14,1,0
-47,-41,-15,1,0
-47,-41,-14,1.414213562,0
-46,-41,-15,1,0
-46,-42,-15,1.732050808,0
-47,-41,-14,0,0
-47,-41,-14,0,0
-47,-41,-14,1.414213562,0
-47,-42,-15,1.732050808,0
-46,-41,-14,1,0
-46,-42,-14,1.414213562,0
-47,-41,-14,1,0
-47,-41,-13,1.414213562,0
-48,-41,-14,1.414213562,0
-47,-41,-13,1.414213562,0
-48,-41,-14,1,0
-47,-41,-14,1,0
-47,-41,-13,0,0
-47,-41,-13,0,0
-47,-41,-13,1.414213562,0
-48,-41,-12,1,0
-48,-41,-13,1.414213562,0
-47,-41,-12,1,0
-47,-42,-12,1.732050808,0
-48,-41,-11,1,0
-48,-41,-12,0,0
-48,-41,-12,1,0
-47,-41,-12,1,0
-47,-41,-11,1.414213562,0
-48,-41,-12,3.741657387,0
-45,-40,-10,3,0
-47,-41,-12,0,0
-47,-41,-12,1.414213562,0
-46,-40,-12,1.414213562,0
-47,-40,-13,2.449489743,0
-48,-41,-15,1.414213562,0
-49,-40,-15,2.236067977,0
-47,-40,-16,1.414213562,0
-47,-41,-17,1,0
-48,-41,-17,3,0
-45,-41,-17,1.414213562,0
-46,-41,-18,1,0
-46,-41,-17,1,0
-46,-41,-18,1.414213562,0
-46,-42,-17,2.449489743,0
-47,-40,-16,1.414213562,0
-47,-41,-17,1.414213562,0
-46,-41,-16,1.414213562,0
-47,-41,-15,1,0
-47,-41,-14,1.414213562,0
-47,-40,-15,2.236067977,0
-49,-41,-15,5,0
-46,-41,-11,2.236067977,0
-47,-41,-13,1.732050808,0
-46,-42,-14,1.414213562,0
-47,-42,-13,1,0
-48,-42,-13,1.414213562,0
-48,-41,-12,1.414213562,0
-47,-41,-13,0,0
-47,-41,-13,1,0
-48,-41,-13,1,0
-48,-41,-14,1.414213562,0
-48,-42,-15,2.449489743,0
-47,-41,-13,1,0
-47,-41,-12,1,0
-47,-41,-13,0,0
-47,-41,-13,0,0
-47,-41,-13,1,0
-46,-41,-13,1,0
-47,-41,-13,1.414213562,0
-48,-41,-12,1.414213562,0
-47,-41,-13,1,0
-48,-41,-13,0,0
-48,-41,-13,1.414213562,0
-47,-42,-13,1,0
-47,-41,-13,0,0
-47,-41,-13,0,0
-47,-41,-13,1,0
-47,-42,-13,2,0
-47,-40,-13,1.414213562,0
-48,-41,-13,1,0
-48,-41,-12,0,0
-48,-41,-12,1,0
-48,-41,-13,1,0
-48,-41,-12,1,0
-48,-40,-12,1.414213562,0
-48,-41,-11,0,0
-48,-41,-11,1.414213562,0
-47,-41,-10,1.414213562,0
-48,-41,-11,1,0
-48,-41,-12,0,0
-48,-41,-12,0,0
-48,-41,-12,0,0
-48,-41,-12,0,0
-48,-41,-12,1.414213562,0
-48,-40,-11,1.414213562,0
-48,-41,-12,1,0
-48,-41,-11,1,0
-48,-40,-11,1.414213562,0
-48,-41,-12,0,0
-48,-41,-12,1,0
-47,-41,-12,1,0
-48,-41,-12,0,0
-48,-41,-12,1,0
-48,-41,-11,1,0
-47,-41,-11,0,0
-47,-41,-11,1.414213562,0
-48,-41,-12,0,0
-48,-41,-12,1.414213562,0
-48,-40,-11,1.414213562,0
-48,-41,-12,1.414213562,0
-49,-40,-12,1.414213562,0
-48,-41,-12,0,0
-48,-41,-12,1,0
-48,-41,-11,1.414213562,0
-49,-40,-11,1,0
-49,-40,-12,1.414213562,0
-49,-41,-11,1,0
-48,-41,-11,0,0
-48,-41,-11,1,0
-48,-40,-11,0,0
-48,-40,-11,0,0
-48,-40,-11,0,0
-48,-40,-11,1,0
-48,-40,-10,1,0
-48,-40,-11,1,0
-48,-41,-11,1.414213562,0
-48,-40,-10,1,0
-49,-40,-10,1.414213562,0
-48,-41,-10,1,0
-48,-40,-10,1,0
-49,-40,-10,1.414213562,0
-49,-41,-11,1.414213562,0
-49,-40,-10,0,0
-49,-40,-10,0,0
-49,-40,-10,0,0
-49,-40,-10,1.414213562,0
-48,-41,-10,1,0
-48,-40,-10,1,0
-49,-40,-10,1,0
-48,-40,-10,1,0
-49,-40,-10,0,0
-49,-40,-10,1,0
-49,-40,-9,1,0
-48,-40,-9,1,0
-48,-40,-10,1.414213562,0
-49,-40,-9,1.414213562,0
-48,-41,-9,0,0
-48,-41,-9,1,0
-48,-40,-9,1.414213562,0
-49,-41,-9,1.414213562,0
-49,-40,-10,0,0
-49,-40,-10,1,0
-49,-40,-9,1.414213562,0
-48,-41,-9,1,0
-48,-40,-9,1,0
-48,-41,-9,0,0
-48,-41,-9,1.414213562,0
-49,-41,-10,1.414213562,0
-48,-41,-9,0,0
-48,-41,-9,1.414213562,0
-49,-40,-9,1,0
-49,-41,-9,1,0
-48,-41,-9,1,0
-48,-41,-10,1,0
-48,-41,-9,1,0
-48,-40,-9,1.732050808,0
-49,-41,-10,1,0
-49,-41,-9,1,0
-49,-40,-9,0,0
-49,-40,-9,1,0
-48,-40,-9,1.414213562,0
-49,-41,-9,1.414213562,0
-49,-40,-8,1,0
-48,-40,-8,1,0
-48,-41,-8,1.414213562,0
-49,-40,-8,1.414213562,0
-48,-40,-7,1.414213562,0
-49,-40,-8,0,0
-49,-40,-8,1,0
-49,-40,-9,1,0
-49,-40,-8,1,0
-49,-40,-9,1.414213562,0
-48,-40,-8,1.414213562,0
-49,-40,-9,0,0
-49,-40,-9,1.414213562,0
-49,-41,-8,1,0
-49,-40,-8,0,0
-49,-40,-8,0,0
-49,-40,-8,0,0
-49,-40,-8,0,0
-49,-40,-8,1,0
-48,-40,-8,1,0
-49,-40,-8,0,0
-49,-40,-8,0,0
-49,-40,-8,0,0
-49,-40,-8,1,0
-49,-40,-9,0,0
-49,-40,-9,1,0
-49,-40,-8,1,0
-49,-40,-9,0,0
-49,-40,-9,0,0
-49,-40,-9,1.414213562,0
-48,-40,-8,1.414213562,0
-49,-40,-9,1,0
-49,-40,-8,0,0
-49,-40,-8,1,0
-49,-40,-9,0,0
-49,-40,-9,1,0
-49,-40,-8,1,0
-49,-40,-9,1,0
-49,-40,-8,0,0
-49,-40,-8,1,0
-49,-40,-9,1,0
-49,-40,-8,1,0
-48,-40,-8,0,0
-48,-40,-8,1.414213562,0
-49,-40,-9,0,0
-49,-40,-9,1,0
-49,-40,-8,1,0
-49,-40,-9,1,0
-49,-40,-8,2,0
-51,-40,-8,2,0
-49,-40,-8,0,0
-49,-40,-8,1,0
-49,-40,-7,1,0
-49,-40,-8,1,0
-49,-40,-7,0,0
-49,-40,-7,1,0
-49,-40,-8,1.414213562,0
-49,-39,-7,1.414213562,0
-50,-40,-7,1.414213562,0
-49,-40,-8,0,0
-49,-40,-8,1,0
-49,-40,-7,1,0
-50,-40,-7,2.449489743,0
-49,-41,-9,3.31662479,0
-50,-40,-6,4.472135955,0
-52,-40,-10,7,0
-49,-38,-4,2.236067977,0
-50,-38,-2,3.605551275,0
-48,-38,-5,2.236067977,0
-47,-38,-7,7.483314774,0
-51,-40,-13,3.31662479,0
-48,-41,-12,6,0
-48,-41,-18,2.236067977,0
-46,-41,-19,3,0
-46,-41,-16,4.123105626,0
-47,-41,-20,1.732050808,0
-48,-40,-19,1.414213562,0
-47,-41,-19,2.236067977,0
-46,-41,-21,1.414213562,0
-45,-41,-20,1,0
-45,-41,-19,3.741657387,0
-47,-40,-16,1.414213562,0
-46,-41,-16,4.582575695,0
-48,-37,-15,9,0
-44,-38,-7,13.15294644,0
-50,-42,-18,3,0
-49,-40,-16,1.414213562,0
-48,-40,-17,1.414213562,0
-49,-40,-16,1,0
-49,-40,-15,3.16227766,0
-48,-40,-12,1.414213562,0
-48,-39,-11,1.732050808,0
-49,-40,-12,2.449489743,0
-48,-39,-10,1.414213562,0
-49,-39,-9,1,0
-49,-39,-10,1.414213562,0
-50,-39,-9,1,0
-49,-39,-9,1.732050808,0
-50,-40,-10,0,0
-50,-40,-10,1.414213562,0
-50,-39,-9,2,0
-48,-39,-9,1,0
-48,-40,-9,2.449489743,0
-50,-39,-8,1,0
-50,-39,-9,1,0
-50,-39,-10,2.236067977,0
-49,-39,-8,1,0
-49,-39,-9,2.236067977,0
-50,-39,-7,1,0
-50,-39,-8,1,0
-50,-39,-9,1,0
-51,-39,-9,1.414213562,0
-50,-39,-8,1,0
-49,-39,-8,0,0
-49,-39,-8,1,0
-50,-39,-8,1,0
-51,-39,-8,0,0
-51,-39,-8,1,0
-50,-39,-8,1,0
-49,-39,-8,0,0
-49,-39,-8,1.414213562,0
-50,-40,-8,1,0
-50,-39,-8,1.414213562,0
-51,-40,-8,1,0
-50,-40,-8,1.414213562,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-49,-40,-7,0,0
-49,-40,-7,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-39,-6,1.414213562,0
-50,-40,-7,1.732050808,0
-49,-39,-6,1,0
-49,-39,-7,1.414213562,0
-50,-39,-6,1,0
-49,-39,-6,1.732050808,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-40,-6,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1.414213562,0
-50,-39,-6,1.414213562,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1.414213562,0
-50,-40,-7,0,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1.414213562,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-49,-40,-7,1,0
-50,-40,-7,1.414213562,0
-49,-39,-7,1,0
-50,-39,-7,1,0
-50,-39,-6,1.414213562,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-40,-7,1,0
-50,-40,-7,1.414213562,0
-49,-39,-7,1,0
-49,-40,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-50,-40,-6,0,0
-50,-40,-6,1.732050808,0
-49,-39,-7,1,0
-49,-40,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-49,-40,-7,1,0
-50,-40,-7,1,0
-49,-40,-7,1,0
-49,-39,-7,1.414213562,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-49,-40,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-50,-40,-6,1.414213562,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1.732050808,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-50,-40,-6,0,0
-50,-40,-6,1.732050808,0
-49,-39,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1.414213562,0
-49,-40,-7,1.414213562,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1.732050808,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-40,-7,1.414213562,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1.414213562,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-40,-7,0,0
-49,-40,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,1.414213562,0
-51,-39,-6,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,1.732050808,0
-49,-40,-7,0,0
-49,-40,-7,1,0
-49,-39,-7,1.414213562,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1.414213562,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1.414213562,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1.414213562,0
-51,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-50,-40,-6,1,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1.414213562,0
-49,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-40,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-49,-39,-6,1,0
-49,-39,-7,0,0
-49,-39,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,1.414213562,0
-49,-40,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-40,-7,0,0
-49,-40,-7,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,0,0
-50,-39,-6,1.414213562,0
-49,-39,-7,1.414213562,0
-50,-39,-6,1,0
-50,-40,-6,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-50,-40,-6,1,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,0,0
-50,-40,-7,1,0
-49,-40,-7,1.414213562,0
-49,-39,-6,1,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-49,-40,-7,1.732050808,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1.414213562,0
-49,-40,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-40,-7,1.414213562,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-49,-39,-6,1.414213562,0
-50,-40,-6,1.414213562,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,1.414213562,0
-50,-40,-6,1.414213562,0
-50,-39,-7,1,0
-50,-39,-6,1.414213562,0
-49,-40,-6,0,0
-49,-40,-6,1.732050808,0
-50,-39,-7,1.414213562,0
-50,-40,-6,1.414213562,0
-49,-39,-6,0,0
-49,-39,-6,1,0
-49,-40,-6,1.414213562,0
-50,-39,-6,1.414213562,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1.414213562,0
-49,-39,-6,1,0
-50,-39,-6,0,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-40,-7,1,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-51,-39,-6,1,0
-50,-39,-6,1.414213562,0
-50,-40,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-49,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,0,0
-50,-39,-7,2.236067977,0
-51,-39,-5,0,0
-51,-39,-5,1.414213562,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,1,0
-50,-39,-6,0,0
-50,-39,-6,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-51,-39,-7,1,0
-51,-38,-7,1,0
-51,-38,-6,1.414213562,0
-51,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-50,-39,-6,0,0
-50,-39,-6,1.414213562,0
-51,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-51,-39,-7,1,0
-50,-39,-7,0,0
-50,-39,-7,1,0
-51,-39,-7,1.414213562,0
-50,-38,-7,1,0
-50,-39,-7,1.414213562,0
-50,-38,-6,1.732050808,0
-51,-39,-7,1.414213562,0
-50,-39,-8,2.236067977,0
-50,-38,-6,1.414213562,0
-50,-39,-7,1,0
-50,-38,-7,1,0
-50,-39,-7,3.16227766,0
-50,-38,-4,2,0
-50,-38,-6,2.236067977,0
-51,-38,-8,0,0
-51,-38,-8,1,0
-51,-38,-7,1.414213562,0
-52,-38,-8,1.414213562,0
-51,-38,-9,1,0
-50,-38,-9,1.414213562,0
-50,-37,-8,3.31662479,0
-51,-38,-11,1.414213562,0
-50,-38,-10,0,0
-50,-38,-10,1.414213562,0
-51,-38,-11,1,0
-50,-38,-11,1.414213562,0
-50,-37,-10,1.732050808,0
-51,-38,-11,1,0
-50,-38,-11,1.414213562,0
-51,-38,-12,1.414213562,0
-50,-38,-13,0,0
-50,-38,-13,1,0
-50,-38,-12,1,0
-50,-37,-12,1.414213562,0
-50,-38,-13,0,0
-50,-38,-13,1,0
-50,-38,-14,1.414213562,0
-51,-38,-13,1.732050808,0
-50,-37,-12,1.732050808,0
-51,-38,-13,1,0
-51,-38,-14,1.414213562,0
-50,-38,-13,1,0
-49,-38,-13,0,0
-49,-38,-13,1.414213562,0
-50,-38,-14,1.414213562,0
-51,-38,-13,1,0
-51,-38,-14,1.414213562,0
-50,-38,-13,0,0
-50,-38,-13,1.414213562,0
-49,-37,-13,1.414213562,0
-50,-38,-13,1,0
-50,-38,-14,1.414213562,0
-49,-38,-13,1,0
-49,-38,-14,3.31662479,0
-50,-37,-11,2.449489743,0
-51,-38,-13,1,0
-51,-38,-14,3.16227766,0
-51,-37,-11,1,0
-51,-38,-11,1,0
-50,-38,-11,1.414213562,0
-49,-37,-11,2.828427125,0
-51,-37,-9,1.414213562,0
-51,-38,-10,1.414213562,0
-51,-37,-9,1,0
-52,-37,-9,1,0
-52,-38,-9,2,0
-50,-38,-9,1.732050808,0
-51,-37,-8,2.236067977,0
-51,-38,-10,3.16227766,0
-51,-37,-7,1.414213562,0
-52,-37,-8,1,0
-52,-38,-8,1,0
-51,-38,-8,1.732050808,0
-50,-37,-7,2,0
-52,-37,-7,1,0
-52,-38,-7,1.414213562,0
-51,-37,-7,1,0
-51,-38,-7,1.414213562,0
-52,-37,-7,1.732050808,0
-51,-38,-6,0,0
-51,-38,-6,1.414213562,0
-52,-37,-6,1,0
-52,-37,-7,1.414213562,0
-51,-37,-6,0,0
-51,-37,-6,1,0
-51,-38,-6,1.414213562,0
-51,-37,-7,0,0
-51,-37,-7,1,0
-52,-37,-7,1,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,1,0
-52,-37,-7,1,0
-51,-37,-7,0,0
-51,-37,-7,1,0
-51,-37,-6,0,0
-51,-37,-6,1,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,1.414213562,0
-51,-37,-7,0,0
-51,-37,-7,1,0
-51,-38,-7,1.414213562,0
-51,-37,-6,1,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,1,0
-51,-37,-6,0,0
-51,-37,-6,0,0
-51,-37,-6,1,0
-52,-37,-6,1,0
-52,-38,-6,1,0
-51,-38,-6,1,0
-51,-37,-6,1,0
-52,-37,-6,1,0
-52,-38,-6,1.414213562,0
-51,-37,-6,1,0
-51,-37,-7,1,0
-52,-37,-7,1,0
-52,-37,-6,1.414213562,0
-51,-37,-7,1,0
-51,-37,-6,0,0
-51,-37,-6,0,0
-51,-37,-6,1,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,1,0
-51,-37,-6,0,0
-51,-37,-6,0,0
-51,-37,-6,1,0
-51,-38,-6,1.414213562,0
-52,-37,-6,0,0
-52,-37,-6,1.414213562,0
-51,-37,-5,1.414213562,0
-52,-37,-6,1,0
-51,-37,-6,0,0
-51,-37,-6,1,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,0,0
-52,-37,-6,1,0
-51,-37,-6,1,0
-52,-37,-6,0,0
-52,-37,-6,1,0
-52,-38,-6,1,0
-52,-37,-6,0,0
-52,-37,-6,1.414213562,0
-53,-37,-5,2.236067977,0
-51,-37,-6,1,0
-51,-38,-6,1,0
-52,-38,-6,1,0
-52,-37,-6,1.732050808,0
-51,-38,-7,0,0
-51,-38,-7,0,0
-51,-38,-7,1,0
-51,-38,-6,0,0
-51,-38,-6,1.414213562,0
-51,-37,-7,1.414213562,0
-52,-38,-7,1,0
-51,-38,-7,1,0
-51,-38,-6,1,0
-50,-38,-6,1.414213562,0
-51,-38,-7,0,0
-51,-38,-7,0,0
-51,-38,-7,2.828427125,0
-51,-36,-5,1.414213562,0
-50,-36,-4,3,0
-51,-38,-6,4.472135955,0
-51,-34,-4,3.741657387,0
-52,-37,-6,5.385164807,0
-52,-39,-11,3.31662479,0
-49,-38,-10,1.414213562,0
-50,-39,-10,1.732050808,0
-51,-38,-11,1,0
-51,-38,-10,2.828427125,0
-49,-38,-12,1.732050808,0
-50,-39,-13,1,0
-51,-39,-13,1.414213562,0
-51,-38,-12,2.449489743,0
-50,-37,-10,1.414213562,0
-51,-38,-10,0,0
-51,-38,-10,2.236067977,0
-50,-38,-12,1,0
-50,-38,-11,1,0
-50,-38,-12,1.732050808,0
-51,-39,-11,1.414213562,0
-50,-39,-10,2.449489743,0
-49,-38,-12,1.414213562,0
-49,-39,-11,1,0
-49,-39,-12,1,0
-49,-38,-12,1.414213562,0
-50,-39,-12,1,0
-50,-39,-11,1.414213562,0
-50,-38,-10,0,0
-50,-38,-10,1.414213562,0
-50,-39,-11,0,0
-50,-39,-11,1,0
-49,-39,-11,1,0
-50,-39,-11,1,0
-51,-39,-11,1,0
-51,-39,-10,1,0
-51,-39,-9,3,0
