label,timestamp,waist_conf,waist_tx,waist_ty,waist_tz,waist_rx,waist_ry,waist_rz,chest_conf,chest_tx,chest_ty,chest_tz,chest_rx,chest_ry,chest_rz,upperLeg_L_conf,upperLeg_L_tx,upperLeg_L_ty,upperLeg_L_tz,upperLeg_L_rx,upperLeg_L_ry,upperLeg_L_rz,lowerLeg_L_conf,lowerLeg_L_tx,lowerLeg_L_ty,lowerLeg_L_tz,lowerLeg_L_rx,lowerLeg_L_ry,lowerLeg_L_rz,foot_L_conf,foot_L_tx,foot_L_ty,foot_L_tz,foot_L_rx,foot_L_ry,foot_L_rz,upperLeg_R_conf,upperLeg_R_tx,upperLeg_R_ty,upperLeg_R_tz,upperLeg_R_rx,upperLeg_R_ry,upperLeg_R_rz,lowerLeg_R_conf,lowerLeg_R_tx,lowerLeg_R_ty,lowerLeg_R_tz,lowerLeg_R_rx,lowerLeg_R_ry,lowerLeg_R_rz,foot_R_conf,foot_R_tx,foot_R_ty,foot_R_tz,foot_R_rx,foot_R_ry,foot_R_rz,upperArm_L_conf,upperArm_L_tx,upperArm_L_ty,upperArm_L_tz,upperArm_L_rx,upperArm_L_ry,upperArm_L_rz,foreArm_L_conf,foreArm_L_tx,foreArm_L_ty,foreArm_L_tz,foreArm_L_rx,foreArm_L_ry,foreArm_L_rz,hand_L_conf,hand_L_tx,hand_L_ty,hand_L_tz,hand_L_rx,hand_L_ry,hand_L_rz,upperArm_R_conf,upperArm_R_tx,upperArm_R_ty,upperArm_R_tz,upperArm_R_rx,upperArm_R_ry,upperArm_R_rz,foreArm_R_conf,foreArm_R_tx,foreArm_R_ty,foreArm_R_tz,foreArm_R_rx,foreArm_R_ry,foreArm_R_rz,hand_R_conf,hand_R_tx,hand_R_ty,hand_R_tz,hand_R_rx,hand_R_ry,hand_R_rz
0,5.3,0.99,1.33586,-31.23507,-214.89798,-2.23312,0.12645,1.46727,0.99,0,21.54122,-0.00005,2.59056,0.49102,0.03222,1,7.41071,1.01275,3.62208,-12.47412,7.613,8.49755,0.39,0,-42.25168,0.00005,3.64561,-4.1593,0.57754,0,0,-39.67435,0.00002,18.29033,-2.9781,0.93538,1,-7.44437,-0.24031,3.62208,0.89304,-5.41712,-2.14781,0.46,0,-41.1968,0.00002,3.90386,6.01106,-0.47457,0,0,-39.2947,-0.00002,12.95262,-0.01769,0.00397,1,14.70459,-0.00001,0.00002,0.35453,1.50395,-60.50436,0.1,24.71026,0.00001,0.00002,-2.39425,-9.04962,-3.31908,0.8,20.67892,-0.00001,0,-15.67252,0.787,4.48907,1,-17.2899,0,0.00002,4.96898,5.61433,62.76452,0.8,-23.4614,0,0.00002,-1.8308,15.15416,1.72904,0.8,-21.06712,-0.00001,-0.00005,2.40455,-9.69008,15.12333
0,5.33333,0.99,1.43022,-31.30308,-214.45805,-2.23736,-0.4804,1.37979,0.99,0,21.57014,-0.00005,2.58367,0.69167,0.01503,1,7.44767,1.00417,3.62057,-11.31728,8.12047,8.52151,0.39,0,-42.16999,0.00005,3.67287,-4.27421,0.57792,0,0,-39.64335,0.00002,17.70826,-2.95617,0.8999,1,-7.4106,-0.23148,3.62057,1.72331,-6.51386,-3.1754,0.46,0,-41.12506,0.00002,3.89338,7.30555,-0.58146,0,0,-39.26997,-0.00002,12.75116,0.08049,-0.01776,1,14.65581,-0.00001,0.00002,0.47692,1.86206,-60.38958,0.1,24.80234,0.00001,0.00002,-2.34858,-9.61322,-3.40981,0.8,20.71721,-0.00001,0,-14.99855,-2.03083,3.58748,1,-17.34271,0,0.00002,4.48973,4.73452,62.59102,0.8,-23.47231,0,0.00002,-1.84526,15.52803,1.82826,0.8,-20.97652,-0.00001,-0.00005,2.29784,-12.04509,14.91561
0,5.36667,0.99,1.56801,-31.41545,-213.86508,-2.10026,-1.57095,1.194,0.99,0,21.63099,-0.00005,2.58635,1.02115,-0.03228,1,7.50454,0.98182,3.6197,-10.44181,9.23367,9.60505,0.38,0,-42.10306,0.00005,3.69425,-4.56391,0.57848,0,0,-39.61796,0.00002,17.29774,-2.9656,0.8825,1,-7.34209,-0.19458,3.61971,2.05503,-7.02481,-3.25248,0.46,0,-41.08119,0.00002,3.88392,8.2947,-0.68647,0,0,-39.25472,-0.00002,12.64095,0.29721,-0.06504,1,14.55639,-0.00001,0.00002,1.56737,1.14822,-59.86592,0.1,24.74808,0.00001,0.00002,-2.10647,-9.02961,-3.43779,0.8,20.60678,-0.00001,0,-12.56416,-4.61327,1.48503,1,-17.4497,0,0.00002,5.86676,4.57444,62.49672,0.8,-23.56789,0,0.00002,-1.87118,15.25593,1.86999,0.8,-20.92221,-0.00001,-0.00005,2.331,-12.29224,14.97128
0,5.4,0.99,1.70177,-31.46023,-213.50996,-1.77599,-1.42174,1.21148,0.99,0,21.65698,-0.00005,2.61318,0.87047,-0.01154,1,7.45424,1.01083,3.61901,-10.78229,8.15789,9.9564,0.37,0,-42.10213,0.00005,3.70415,-4.03694,0.51386,0,0,-39.6174,0.00002,17.40513,-2.59506,0.77673,1,-7.3117,-0.17756,3.61903,2.02049,-9.67677,-3.70908,0.46,0,-41.05618,0.00002,3.86449,10.0484,-0.85017,0,0,-39.246,-0.00002,12.58642,0.92156,-0.20083,1,14.65107,-0.00001,0.00002,1.07276,0.5705,-59.64154,0.1,24.76156,0.00001,0.00002,-1.95598,-9.79756,-3.4421,0.8,20.39919,-0.00001,0,-11.52776,-4.00061,0.48302,1,-17.34705,0,0.00002,5.14517,4.01086,62.16659,0.14,-23.74442,0,0.00002,-1.70638,15.53235,2.27788,0.8,-20.72962,-0.00001,-0.00005,2.3113,-10.94106,14.71871
0,5.43333,0.99,1.8472,-31.49313,-212.97446,-1.63947,-1.01015,1.1918,0.99,0,21.67172,-0.00005,2.58778,0.6564,0.00266,1,7.38199,0.99623,3.61804,-10.36576,8.57796,10.49366,0.37,0,-42.05321,0.00005,3.71172,-4.82682,0.56565,0,0,-39.59892,0.00002,17.12043,-2.61188,0.76938,1,-7.29246,-0.1366,3.61806,2.86035,-10.63671,-4.07254,0.46,0,-40.97956,0.00002,3.8609,10.3176,-0.8812,0,0,-39.21973,-0.00002,12.40254,1.11324,-0.23913,1,14.8179,-0.00001,0.00002,1.73923,-0.5565,-60.4278,0.1,24.72064,0.00001,0.00002,-2.13711,-9.23757,-2.65365,0.8,20.4161,-0.00001,0,-8.13896,-6.1301,-1.86596,1,-17.35206,0,0.00002,5.12867,3.10919,62.12504,0.1,-23.80007,0,0.00002,-1.71399,15.79466,2.32574,0.8,-20.67589,-0.00001,-0.00005,2.34293,-9.59026,14.86008
0,5.46667,0.99,1.88885,-31.52501,-212.55444,-1.53996,-1.14264,1.07711,0.99,0,21.68529,-0.00005,2.58792,0.74675,-0.00917,1,7.38677,0.97664,3.6158,-10.34483,9.83422,11.18606,0.37,0,-42.04494,0.00005,3.70326,-5.78126,0.6342,0,0,-39.59561,0.00002,17.09763,-2.73297,0.80405,1,-7.28457,-0.10358,3.6158,2.78162,-8.23381,-2.86224,0.46,0,-40.98137,0.00002,3.88507,8.07402,-0.73468,0,0,-39.22002,-0.00002,12.39883,1.19235,-0.25605,1,14.94829,-0.00001,0.00002,1.47645,-1.35985,-60.70793,0.1,24.64868,0.00001,0.00002,-2.08934,-9.13805,-2.57058,0.8,20.47378,-0.00001,0,-8.07583,-6.61978,-1.61006,1,-17.36772,0,0.00002,4.78507,2.43473,61.90705,0.1,-23.84633,0,0.00002,-1.70108,15.58812,2.6235,0.8,-20.84214,-0.00001,-0.00005,2.25601,-10.24499,14.2907
0,5.5,0.99,2.04144,-31.60752,-211.6404,-1.43965,-2.1922,0.95407,0.99,0,21.69184,-0.00005,2.58082,1.00935,-0.04131,1,7.49818,0.98169,3.61225,-9.8137,11.55643,12.24485,0.36,0,-42.01205,0.00005,3.70598,-6.46184,0.67625,0,0,-39.58277,0.00002,16.86821,-3.04927,0.88557,1,-7.26697,-0.0899,3.61224,3.70749,-7.40596,-2.607,0.46,0,-40.89532,0.00002,3.88504,8.04974,-0.75056,0,0,-39.19066,-0.00002,12.21756,1.04365,-0.22088,1,15.12922,-0.00001,0.00002,0.77998,-1.42909,-61.15985,0.1,24.44428,0.00001,0.00002,-2.39009,-10.49595,-1.58294,0.8,20.44043,-0.00001,0,-6.40779,-4.92591,-2.96405,1,-17.34373,0,0.00002,4.85634,1.53015,61.92502,0.1,-23.96439,0,0.00002,-1.71739,15.48807,2.56227,0.8,-20.65457,-0.00001,-0.00005,1.41303,-5.30384,12.60856
0,5.53333,0.99,2.13344,-31.67642,-211.20113,-1.18094,-2.46484,0.8672,0.99,0,21.68766,-0.00005,2.60262,0.96658,-0.06021,1,7.50571,1.00137,3.60855,-9.98638,11.77551,13.48047,0.35,0,-42.01145,0.00005,3.70886,-6.59832,0.66213,0,0,-39.58227,0.00002,16.92594,-3.0296,0.88278,1,-7.24809,-0.07186,3.60853,4.00549,-8.84851,-2.41924,0.46,0,-40.84971,0.00002,3.87307,9.20306,-0.86778,0,0,-39.17518,-0.00002,12.12672,1.32082,-0.27752,1,15.12955,-0.00001,0.00002,0.46581,-1.87038,-61.17156,0.1,24.28689,0.00001,0.00002,-2.38985,-10.44825,-1.3627,0.8,20.44135,-0.00001,0,-6.48565,-5.16397,-2.57837,1,-17.35897,0,0.00002,4.68268,1.46215,62.09294,0.1,-23.9834,0,0.00002,-1.7705,15.03234,2.44055,0.8,-20.54671,-0.00001,-0.00005,1.80967,-5.0369,13.09363
0,5.56667,0.99,2.30384,-31.7287,-210.3743,-1.09555,-2.37148,0.80039,0.99,0,21.70922,-0.00005,2.58782,0.78996,-0.05443,1,7.48714,1.04544,3.60626,-9.68772,11.62958,13.91723,0.35,0,-41.98074,0.00005,3.71872,-6.67807,0.65881,0,0,-39.57042,0.00002,16.7228,-3.02943,0.87244,1,-7.25017,-0.09875,3.60623,4.12658,-7.44416,-0.91765,0.46,0,-40.83963,0.00002,3.88964,7.53225,-0.77588,0,0,-39.1712,-0.00002,12.09344,1.44337,-0.30246,1,15.19983,-0.00001,0.00002,1.09685,-2.61095,-61.1661,0.1,24.12571,0.00001,0.00002,-2.33831,-10.60937,-0.80462,0.8,20.51225,-0.00001,0,-3.67109,-6.10014,-4.4762,1,-17.34393,0,0.00002,4.82424,1.42348,62.10366,0.1,-24.04692,0,0.00002,-1.78287,13.86288,2.54217,0.8,-20.52561,-0.00001,-0.00005,1.87238,-0.67755,12.86915
0,5.6,0.99,2.45038,-31.75703,-209.69931,-0.9883,-1.95493,0.71265,0.99,0,21.73121,-0.00005,2.5882,1.39444,-0.00662,1,7.45945,1.06752,3.6053,-10.61225,11.86255,14.54306,0.34,0,-42.03702,0.00005,3.69604,-7.05017,0.69353,0,0,-39.59088,0.00002,17.25082,-1.9768,0.58644,1,-7.28292,-0.10216,3.60528,5.0902,-8.50799,-1.18629,0.46,0,-40.75259,0.00002,3.88272,8.28256,-0.81488,0,0,-39.14187,-0.00002,11.95053,2.68713,-0.55681,1,14.92664,-0.00001,0.00002,3.24019,-5.86494,-59.60284,0.73,24.30754,0.00001,0.00002,-1.88178,-8.52649,-1.61084,0.8,20.47645,-0.00001,0,-2.47154,-7.37885,-5.44346,1,-17.30319,0,0.00002,3.43871,1.00151,62.31418,0.1,-24.32313,0,0.00002,-1.90656,13.50304,2.14856,0.8,-20.468,-0.00001,-0.00005,2.24725,0.98765,12.83711
0,5.63333,0.99,2.60108,-31.82895,-208.9785,-1.03904,-2.84232,0.62545,0.99,0,21.73872,-0.00005,2.58601,0.87181,-0.06502,1,7.49564,1.06446,3.60453,-10.62774,13.52808,15.14917,0.33,0,-42.05923,0.00005,3.68,-7.7408,0.74335,0,0,-39.59861,0.00002,17.17847,-3.59968,1.06444,1,-7.2182,-0.10052,3.6045,5.17164,-7.22493,-1.4254,0.46,0,-40.74495,0.00002,3.89079,7.85727,-0.78237,0,0,-39.13872,-0.00002,11.91663,1.00393,-0.20732,1,15.24686,-0.00001,0.00002,-2.40661,-3.25988,-61.3548,0.8,24.17309,0.00001,0.00002,-2.28471,-10.76049,-1.36734,0.8,20.48392,-0.00001,0,-3.80868,-8.42794,-5.16857,1,-17.2866,0,0.00002,4.10065,0.80353,62.57888,0.1,-24.47995,0,0.00002,-2.21141,13.44846,1.69447,0.8,-20.46049,-0.00001,-0.00005,2.66605,2.92076,13.36465
0,5.66667,0.99,2.78412,-31.89185,-208.22256,-0.71521,-2.82979,0.48108,0.99,0,21.7388,-0.00005,2.60746,0.76414,-0.07552,1,7.47678,1.11279,3.6039,-12.25717,11.49103,14.62272,0.31,0,-42.1576,0.00005,3.67352,-6.18243,0.61086,0,0,-39.63507,0.00002,17.91519,-3.36526,1.03626,1,-7.21027,-0.10116,3.60387,-2.72324,18.98945,19.71353,0.41,0,-41.50832,0.00002,3.79838,-16.82215,0.83106,0,0,-39.39859,-0.00002,14.02217,1.27827,-0.30977,1,15.11242,-0.00001,0.00002,0.96083,-3.91558,-60.85586,0.8,24.15766,0.00001,0.00002,-1.95665,-10.75164,-1.24347,0.8,20.48934,-0.00001,0,-4.68446,-6.84475,-3.41817,1,-17.30947,0,0.00002,4.05198,0.85637,62.60722,0.1,-24.5049,0,0.00002,-2.2492,13.90967,1.77904,0.8,-20.46214,-0.00001,-0.00005,2.85627,2.56995,13.67779
0,5.7,0.99,3.00431,-31.90021,-207.22639,-1.22796,-3.61773,0.50509,0.99,0,21.73712,-0.00005,2.63583,0.92644,-0.0925,1,7.53979,1.06864,3.60339,-12.21833,14.54441,17.28312,0.3,0,-42.21709,0.00005,3.62933,-8.27966,0.74501,0,0,-39.65688,0.00002,18.07285,-3.7352,1.16024,1,-7.17962,-0.11627,3.60337,2.31768,-5.58428,-0.21834,0.42,0,-40.99526,0.00002,3.89074,7.29437,-0.72316,0,0,-39.22085,-0.00002,12.34701,0.21844,-0.04671,1,15.16608,-0.00001,0.00002,-0.19921,-3.081,-60.98649,0.8,24.14222,0.00001,0.00002,-1.95699,-11.2898,-1.12276,0.8,20.49743,-0.00001,0,-3.76852,-9.20591,-3.86631,1,-17.26246,0,0.00002,3.64146,0.50937,62.58169,0.1,-24.47923,0,0.00002,-2.3647,14.05852,2.01943,0.8,-20.51069,-0.00001,-0.00005,2.29906,4.57318,13.64512
0,5.73333,0.99,3.15159,-31.92374,-206.40799,-1.29307,-2.91178,0.41101,0.99,0,21.73408,-0.00005,2.60154,0.41663,-0.07073,1,7.44191,1.06837,3.60299,-14.90297,17.28349,22.05434,0.29,0,-42.42417,0.00005,3.51646,-11.14427,0.90817,0,0,-39.73595,0.00002,19.451,-4.13226,1.37817,1,-7.17251,-0.11716,3.60297,5.01343,-9.49518,-0.82981,0.43,0,-40.7807,0.00002,3.85754,9.80694,-0.9349,0,0,-39.14861,-0.00002,11.94846,0.53899,-0.11159,1,15.30908,-0.00001,0.00002,0.74224,-3.23963,-61.43297,0.8,24.24569,0.00001,0.00002,-2.02242,-11.10699,-0.61729,0.8,20.50158,-0.00001,0,-3.88037,-11.77758,-3.09444,1,-17.24681,0,0.00002,3.88988,0.91012,62.62353,0.1,-24.52553,0,0.00002,-2.53734,14.01184,2.12056,0.8,-20.48049,-0.00001,-0.00005,1.94363,2.93243,13.27502
0,5.76667,0.99,3.44638,-31.8801,-205.50681,-1.31811,-2.71333,0.39339,0.99,0,21.72443,-0.00005,2.587,0.24486,-0.06446,1,7.40778,1.09178,3.60265,-16.54969,21.11719,25.9828,0.28,0,-42.5569,0.00005,3.4032,-14.1452,1.11274,0,0,-39.78727,0.00002,20.36786,-4.95847,1.72957,1,-7.17677,-0.14137,3.60263,6.66657,-10.24282,-1.5795,0.44,0,-40.64729,0.00002,3.85313,10.20112,-0.96137,0,0,-39.10409,-0.00002,11.8301,0.46571,-0.09548,1,15.23671,-0.00001,0.00002,0.42398,-3.20967,-61.04678,0.8,24.32149,0.00001,0.00002,-1.87997,-11.3147,-0.96337,0.8,20.50836,-0.00001,0,-3.80538,-8.80615,-3.21248,1,-17.27549,0,0.00002,3.37636,1.25488,62.81411,0.1,-24.71336,0,0.00002,-2.67767,14.03204,2.45363,0.8,-20.47581,-0.00001,-0.00005,2.39897,3.5216,13.85147
0,5.8,0.99,3.75457,-31.86176,-204.46796,-1.21422,-2.80323,0.25279,0.99,0,21.74154,-0.00005,2.58769,0.33192,-0.06847,1,7.4241,1.13443,3.60235,-14.286,19.35232,23.16358,0.27,0,-42.3731,0.00005,3.49759,-12.59296,1.04815,0,0,-39.71505,0.00002,18.99706,-4.91939,1.60488,1,-7.19656,-0.16601,3.60234,7.05476,-9.99404,-1.45426,0.44,0,-40.60838,0.00002,3.85837,9.80782,-0.94588,0,0,-39.09056,-0.00002,11.78665,0.70536,-0.14409,1,15.03524,-0.00001,0.00002,1.01265,-3.20659,-60.44796,0.8,24.27364,0.00001,0.00002,-1.71963,-11.76053,-0.93315,0.8,20.51652,-0.00001,0,-3.42,-8.1964,-3.07635,1,-17.33619,0,0.00002,3.60931,1.24019,62.25646,0.1,-24.41881,0,0.00002,-2.60658,14.24004,2.72699,0.8,-20.74919,-0.00001,-0.00005,2.78462,5.71972,14.4238
0,5.83333,0.99,4.09946,-31.7686,-203.50917,-1.35449,-3.37205,0.29042,0.99,0,21.72725,-0.00005,2.58542,0.41905,-0.08495,1,7.44974,1.1233,3.60207,-14.68755,20.6121,24.45872,0.26,0,-42.43547,0.00005,3.46241,-13.16122,1.08529,0,0,-39.73862,0.00002,19.29386,-5.29681,1.75459,1,-7.1636,-0.17052,3.60206,7.23734,-10.40501,-2.03077,0.43,0,-40.60102,0.00002,3.84551,10.40933,-1.00125,0,0,-39.08725,-0.00002,11.77201,0.68107,-0.13896,1,14.98712,-0.00001,0.00002,0.60797,-2.99951,-60.07701,0.8,24.0528,0.00001,0.00002,-1.42065,-11.4228,-1.55246,0.8,20.51057,-0.00001,0,-4.51694,-7.53322,-2.418,1,-17.33382,0,0.00002,4.55849,1.58423,62.18027,0.1,-24.43167,0,0.00002,-2.21135,14.97516,3.15012,0.8,-20.77147,-0.00001,-0.00005,1.51185,4.22936,13.66398
0,5.86667,0.99,4.58889,-31.61379,-202.74521,-1.64249,-4.17619,0.53078,0.99,0,21.70733,-0.00005,2.59145,0.46399,-0.12863,1,7.52171,1.11278,3.60178,-13.00419,20.25957,23.53186,0.26,0,-42.34957,0.00005,3.50703,-12.49447,1.04911,0,0,-39.7047,0.00002,18.44276,-5.47594,1.73711,1,-7.14667,-0.19325,3.60177,1.15842,14.08784,14.63229,0.38,0,-41.25376,0.00002,3.90067,-12.54209,0.50009,0,0,-39.30535,-0.00002,12.8434,1.04385,-0.23206,1,14.99595,-0.00001,0.00002,0.07972,-2.50996,-60.00939,0.8,24.19623,0.00001,0.00002,-1.43052,-11.11447,-1.53285,0.8,20.50452,-0.00001,0,-3.20921,-7.28104,-3.35446,1,-17.41259,0,0.00002,4.76026,2.03221,62.52473,0.1,-24.38965,0,0.00002,-2.44155,14.29912,2.82734,0.8,-20.86912,-0.00001,-0.00005,4.18817,5.87679,16.3639
0,5.9,0.99,4.88227,-31.54924,-201.91252,-1.25737,-4.50652,0.37255,0.99,0,21.73509,-0.00005,2.5995,0.60722,-0.1316,1,7.52357,1.15911,3.60145,-11.66669,18.90492,22.36681,0.26,0,-42.22445,0.00005,3.57676,-11.26331,0.96466,0,0,-39.65601,0.00002,17.69633,-5.16251,1.57312,1,-7.12329,-0.19085,3.60144,2.4856,13.80507,14.66612,0.38,0,-41.12168,0.00002,3.92297,-11.53714,0.46015,0,0,-39.25914,-0.00002,12.47762,0.55921,-0.12082,1,14.86053,-0.00001,0.00002,0.95713,-2.90722,-59.51014,0.8,24.21185,0.00001,0.00002,-1.37398,-11.07836,-1.31597,0.8,20.50654,-0.00001,0,-3.89762,-9.18511,-2.29868,1,-17.38783,0,0.00002,4.20472,2.46911,62.38121,0.1,-24.22615,0,0.00002,-2.41122,15.87526,3.33371,0.8,-20.66422,-0.00001,-0.00005,2.92721,2.1929,15.89976
0,5.93333,0.99,5.10444,-31.52784,-201.12653,-1.19103,-5.01245,0.34254,0.99,0,21.75954,-0.00005,2.58226,0.66379,-0.13101,1,7.54337,1.19997,3.60106,-12.19611,19.46311,23.30331,0.25,0,-42.28027,0.00005,3.55831,-11.41765,0.96116,0,0,-39.6768,0.00002,18.01211,-5.2743,1.63509,1,-7.08891,-0.21866,3.60104,2.75259,13.48404,14.43885,0.38,0,-41.10192,0.00002,3.93604,-10.38122,0.40964,0,0,-39.25172,-0.00002,12.41585,-0.09898,0.02128,1,14.88558,-0.00001,0.00002,0.55349,-2.59099,-59.22678,0.8,24.20705,0.00001,0.00002,-1.24784,-11.44024,-1.44616,0.8,20.51055,-0.00001,0,-3.08478,-7.8656,-2.92574,1,-17.29304,0,0.00002,4.70921,2.73845,62.47662,0.1,-24.11427,0,0.00002,-2.46464,16.10912,3.23767,0.8,-20.67736,-0.00001,-0.00005,2.778,2.45185,15.89438
0,5.96667,0.99,5.38151,-31.40816,-200.30107,-1.02886,-4.44301,0.2491,0.99,0,21.78018,-0.00005,2.58448,0.39569,-0.11621,1,7.47454,1.19339,3.60061,-10.89861,17.52338,22.02285,0.25,0,-42.14661,0.00005,3.62177,-10.45584,0.89562,0,0,-39.62518,0.00002,17.17106,-4.91548,1.45443,1,-7.10335,-0.19047,3.6006,4.0511,11.5703,13.79633,0.38,0,-40.96889,0.00002,3.94996,-8.86652,0.32256,0,0,-39.20595,-0.00002,12.13666,-0.33707,0.07087,1,14.97394,-0.00001,0.00002,2.10354,-3.47088,-58.92122,0.8,24.08634,0.00001,0.00002,-1.27396,-10.86657,-1.07338,0.8,20.51195,-0.00001,0,-2.74903,-8.85007,-2.75272,1,-17.37932,0,0.00002,5.1211,3.54691,62.34811,0.1,-23.72611,0,0.00002,-2.76038,15.44429,3.56317,0.8,-21.24127,-0.00001,-0.00005,1.55961,2.85517,15.25766
0,6,0.99,5.75074,-31.2303,-199.50374,-0.97866,-5.35917,0.30785,0.99,0,21.78274,-0.00005,2.5865,0.83301,-0.13479,1,7.57967,1.16469,3.60015,-9.44441,18.83729,21.63983,0.24,0,-42.05557,0.00005,3.64013,-10.90554,0.94192,0,0,-39.59058,0.00002,16.57154,-5.01133,1.43265,1,-7.10291,-0.16264,3.60014,4.74857,11.96371,12.50747,0.38,0,-40.91722,0.00002,3.95479,-7.98478,0.30218,0,0,-39.18851,-0.00002,12.03617,-0.88885,0.18536,1,15.0438,-0.00001,0.00002,1.01881,-3.36886,-58.91711,0.8,24.12969,0.00001,0.00002,-1.29359,-11.46367,-1.10912,0.8,20.52333,-0.00001,0,-0.88716,-7.28752,-4.49053,1,-17.38055,0,0.00002,4.45217,3.11115,62.01603,0.1,-23.56063,0,0.00002,-2.57068,16.0322,4.14899,0.8,-21.30212,-0.00001,-0.00005,1.42087,2.36729,15.19644
0,6.03333,0.99,6.0523,-31.08908,-198.87021,-0.83968,-4.8733,0.33043,0.99,0,21.78188,-0.00005,2.58895,0.44318,-0.1244,1,7.53871,1.14002,3.59967,-10.26387,17.26755,21.65416,0.23,0,-42.09608,0.00005,3.64543,-10.17151,0.86993,0,0,-39.60527,0.00002,16.82246,-4.82861,1.40047,1,-7.13723,-0.11924,3.59966,5.32024,8.64475,11.53509,0.38,0,-40.84461,0.00002,3.97201,-5.41827,0.11649,0,0,-39.16362,-0.00002,11.9251,-0.9485,0.19601,1,15.03304,-0.00001,0.00002,0.57356,-3.21576,-58.69789,0.8,24.14382,0.00001,0.00002,-1.25156,-12.25398,-1.01942,0.8,20.53664,-0.00001,0,1.01045,-7.9359,-5.84888,1,-17.32087,0,0.00002,4.336,3.68243,62.5582,0.1,-23.19674,0,0.00002,-2.98535,14.78059,3.14936,0.8,-21.74441,-0.00001,-0.00005,2.83373,5.21341,16.18571
0,6.06667,0.99,6.33876,-30.91228,-198.19051,-0.72878,-5.09393,0.35783,0.99,0,21.77756,-0.00005,2.59113,0.60756,-0.12194,1,7.56787,1.13701,3.59919,-9.41088,17.87021,21.29807,0.23,0,-42.02763,0.00005,3.6583,-10.55369,0.90703,0,0,-39.57891,0.00002,16.4172,-4.81725,1.36446,1,-7.1498,-0.10572,3.59918,5.06108,8.9979,11.03842,0.38,0,-40.85841,0.00002,3.97155,-5.34678,0.13417,0,0,-39.16757,-0.00002,11.91798,-1.13424,0.23426,1,15.067,-0.00001,0.00002,1.65177,-3.99398,-58.88954,0.8,24.2752,0.00001,0.00002,-1.01172,-11.94417,-0.63801,0.8,20.54259,-0.00001,0,3.84547,-6.05499,-7.43412,1,-17.30507,0,0.00002,4.58593,3.52296,62.70275,0.1,-23.17975,0,0.00002,-2.98567,15.74121,3.20331,0.8,-22.05887,-0.00001,-0.00005,2.86898,2.35637,16.09705
0,6.1,0.99,6.56892,-30.84502,-197.48946,-0.68019,-6.0388,0.27543,0.99,0,21.80001,-0.00005,2.59308,1.0044,-0.14551,1,7.63803,1.15667,3.59871,-8.18574,17.37709,20.25276,0.23,0,-41.94821,0.00005,3.69904,-9.59262,0.83722,0,0,-39.54867,0.00002,15.92657,-4.63898,1.27554,1,-7.11245,-0.11738,3.5987,5.51983,9.08947,10.73223,0.38,0,-40.83025,0.00002,3.97483,-4.6222,0.08162,0,0,-39.15783,-0.00002,11.87169,-1.20896,0.24874,1,15.07069,-0.00001,0.00002,0.74195,-4.05425,-58.7666,0.8,24.16906,0.00001,0.00002,-0.75717,-11.64503,-1.5959,0.8,20.54092,-0.00001,0,1.93504,-6.13301,-6.23063,1,-17.29282,0,0.00002,3.89683,3.31352,62.56251,0.1,-23.3296,0,0.00002,-2.83354,15.63722,3.51765,0.8,-22.05632,-0.00001,-0.00005,4.14519,3.60737,16.53508
0,6.13333,0.99,6.80176,-30.78385,-196.87671,-0.49012,-6.03175,0.2295,0.99,0,21.80848,-0.00005,2.59526,0.90479,-0.14574,1,7.6427,1.19828,3.59822,-8.06975,16.97119,20.9194,0.22,0,-41.92988,0.00005,3.71109,-9.49059,0.80871,0,0,-39.54153,0.00002,15.83581,-4.41524,1.20705,1,-7.12931,-0.13421,3.59822,4.68507,6.69965,10.3993,0.37,0,-40.87857,0.00002,3.97318,-2.62796,-0.07734,0,0,-39.17348,-0.00002,11.91015,-0.99529,0.20543,1,15.01938,-0.00001,0.00002,1.21934,-4.39457,-58.70803,0.8,24.1262,0.00001,0.00002,-0.87801,-11.93777,-1.01256,0.8,20.55103,-0.00001,0,2.21615,-4.84805,-6.40166,1,-17.2892,0,0.00002,4.78563,3.47201,62.51455,0.1,-23.42109,0,0.00002,-2.64557,15.81587,3.36327,0.8,-21.67661,-0.00001,-0.00005,2.94841,1.00655,15.52121
0,6.16667,0.99,6.92769,-30.74142,-196.44342,-0.46153,-6.27749,0.07031,0.99,0,21.84533,-0.00005,2.59644,0.99086,-0.16522,1,7.66036,1.21722,3.59774,-7.75101,18.84634,22.75803,0.22,0,-41.92323,0.00005,3.69119,-10.98787,0.90528,0,0,-39.53917,0.00002,15.761,-4.50009,1.22467,1,-7.12423,-0.14988,3.59774,4.81723,6.77838,10.48147,0.36,0,-40.87146,0.00002,3.97381,-2.556,-0.08619,0,0,-39.17129,-0.00002,11.88949,-0.98421,0.20279,1,15.06266,-0.00001,0.00002,0.82109,-4.31868,-58.75109,0.8,24.10559,0.00001,0.00002,-1.08382,-12.01896,-1.19345,0.8,20.55297,-0.00001,0,0.72377,-6.27402,-5.91174,1,-17.35659,0,0.00002,4.19695,3.3982,62.55684,0.1,-23.61318,0,0.00002,-2.55755,15.90599,3.30574,0.8,-21.2205,-0.00001,-0.00005,1.31816,-1.14179,14.5207
